male,female,male_quantized,female_quantized
0.7018229166666667,0.0005580357142856984,4,1
0.8515377044677734,0.16036705743698842,5,1
0.017299107142857095,0.08984375,1,1
0.9922340029761905,0.0018136160714286031,5,1
0.49125744047619047,0.014694940476190466,3,1
0.7872953869047619,0.349609375,4,2
0.9696800595238095,0.012462797619047672,5,1
0.42184539068312876,0.3210120428176153,3,2
0.9748015630812872,0.0013889131091889828,5,1
0.9867001488095238,0.0013950892857143016,5,1
0.9651785350981212,0.0318452744256883,5,1
0.9569382440476191,0.3049665178571429,5,2
0.9801432291666666,0.0019996279761904656,5,1
0.8784412202380952,0.341796875,5,2
0.34342447916666663,0.1625279017857143,2,1
0.9825148809523809,0.005580357142857095,5,1
0.9886904671078637,0.17202381860642202,5,1
0.023251488095238138,0.0362723214285714,1,1
0.9237816220238095,0.1000279017857143,5,1
0.9994419642857143,0.012462797619047672,5,1
0.7366071428571428,0.1383928571428571,4,1
0.6703869047619048,0.40699404761904767,4,3
0.5487816220238095,0.5047898065476191,3,3
0.5768229166666667,0.1255580357142857,3,1
0.8283575148809523,0.4633091517857143,5,3
0.7337239583333333,0.10556175595238093,4,1
0.9680059523809523,0.0379464285714286,5,1
0.7247953869047619,0.7454427083333333,4,4
0.5370628720238095,0.5343656994047619,3,3
0.9789341517857143,0.015113467261904767,5,1
0.8152436755952381,0.5002325148809523,5,3
0.9811197916666666,0.006975446428571397,5,1
0.09937686011904767,0.10300409226190477,1,1
0.7360118684314546,0.25208336966378353,4,2
0.9777715773809523,0.349609375,5,2
0.9517856779552641,0.027380988711402487,5,1
0.959970201764788,0.007291702997116789,5,1
0.8646825154622396,0.2305555797758556,5,2
0.7360614594959077,0.0645337785993304,4,1
0.43936011904761907,0.5963541666666667,3,3
0.9777715773809523,0.028180803571428603,5,1
0.9446149553571429,0.055385044642857095,5,1
0.42080543154761907,0.47205171130952384,3,3
0.47916666666666663,0.6458333333333333,3,4
0.2914341517857143,0.9942801339285714,2,5
0.9900483630952381,0.021856398809523836,5,1
0.8983631134033203,0.13735117231096539,5,1
0.9858630952380952,0.0022321428571429047,5,1
0.9873046875,0.01864769345238093,5,1
0.767086559412431,0.19889984487676315,4,1
0.9719122023809523,0.010230654761904767,5,1
0.7211805071149553,0.25798615955171134,4,2
0.7639740535191127,0.5146872202555339,4,3
0.8552579425630116,0.14474205743698842,5,1
0.8238932291666666,0.18801153273809523,5,1
0.9861110505603609,0.0019841875348772797,5,1
0.5053943452380952,0.5005580357142857,3,3
0.9634486607142857,0.0365513392857143,5,1
0.6628534226190477,0.5157180059523809,4,3
0.7802579970586867,0.20486105056036086,4,2
0.08611115955171134,0.14900788806733634,1,1
0.9658668154761905,0.022228422619047672,5,1
0.9920634315127418,0.007936568487258211,5,1
0.0700334821428571,0.9299665178571429,1,5
0.9867063249860492,0.013293675013950845,5,1
0.8319382440476191,0.6978236607142857,5,4
0.8791387648809523,0.15062313988095233,5,1
0.9063491821289062,0.06388891310918898,5,1
0.9887927827380952,0.1243024553571429,5,1
0.0009424118768601719,0.9782242547898066,1,5
0.4908730643136161,0.02103169759114587,3,1
0.7664682297479539,0.2751984369187128,4,2
0.8949901035853794,0.10500989641462055,5,1
0.9744047437395368,0.0017857324509393813,5,1
0.7426525297619048,0.47758556547619047,4,3
0.9634920756022135,0.01865078154064359,5,1
0.45223217918759295,0.8900297255743117,3,5
0.9604724702380952,0.03952752976190477,5,1
0.00455729166666663,0.15020461309523814,1,1
0.9806547164916992,0.011408805847167969,5,1
0.7702752976190477,0.5690104166666667,4,3
0.7439546130952381,9.300595238093123e-05,4,1
0.9317336309523809,0.050409226190476164,5,1
0.9896825154622396,0.004365103585379448,5,1
0.5083705357142857,0.5154389880952381,3,3
0.8863094874790737,0.11369051252092632,5,1
0.8044549851190477,0.8860212053571429,5,5
0.8241071246919178,0.16994049435570124,5,1
0.9875372023809523,0.018415178571428603,5,1
0.8533761160714286,0.1466238839285714,5,1
0.9714006696428571,0.01669456845238093,5,1
0.49348958333333337,0.47674851190476186,3,3
0.9649367559523809,0.023158482142857095,5,1
0.8999720982142857,0.1000279017857143,5,1
0.97265625,0.045200892857142905,5,1
0.37273852030436194,0.10464323134649367,2,1
0.7753968011765253,0.24246034168061759,4,2
0.9952101934523809,0.004789806547619069,5,1
0.6849206288655598,0.41626984732491634,4,3
0.9973958333333334,0.020461309523809534,5,1
0.8595610119047619,0.1880580357142857,5,1
0.981597173781622,0.024355207170758897,5,1
0.005394345238095233,0.9886532738095238,1,5
0.5024181547619048,0.5213913690476191,3,3
0.9694475446428571,0.006742931547619069,5,1
0.9762896583193824,0.04156748453776038,5,1
0.7158668154761905,0.8019903273809523,4,5
0.8884858630952381,0.12341889880952384,5,1
0.6593253726050967,0.3644841512044271,4,2
0.7209821882702055,0.39687497275216244,4,2
0.9972098214285714,0.29445684523809523,5,2
0.9986049107142857,0.0013950892857143016,5,1
0.9696924118768602,0.006498064313616103,5,1
0.7099206107003349,0.3019841512044271,4,2
0.9786086309523809,0.015438988095238138,5,1
0.9726686023530506,0.0154266357421875,5,1
0.9577752976190477,0.00651041666666663,5,1
0.21780763353620258,0.19806557609921405,2,1
0.9831845192682176,0.01919644219534733,5,1
0.9998512268066406,0.015029725574311703,5,1
0.9867001488095238,0.29901413690476186,5,2
0.9848865327380952,0.009161086309523836,5,1
